lemma,word,type
Piccolo,Piccolo,noun
Piccoloflöte,Piccoloflöte,noun
Piccolotrompete,Piccolotrompete,noun
Pichler,,noun
Pick,Pick,noun
Pick,Pick,noun
Pick,Pick,noun
Pick-up,Pick-up,noun
Picke,Picke,noun
Pickel,Pickel,noun
Pickel,Pickel,noun
Pickel,Pickel,noun
Pickelhaube,Pickelhaube,noun
Pickelhering,Pickelhering,noun
Pickerl,Pickerl,noun
Pickert,Pickert,noun
Pickert,,noun
Picknick,Picknick,noun
Picknickkorb,Picknickkorb,noun
Picknickplatz,Picknickplatz,noun
Pickup,Pickup,noun
Pickzeug,Pickzeug,noun
Picosekunde,Picosekunde,noun
Pidder,,noun
Pide,Pide,noun
Pidgin,,noun
Pidgin-Sprache,Pidgin-Sprache,noun
Pidginsprache,Pidginsprache,noun
Piedestal,Piedestal,noun
Piefke,Piefke,noun
Pieks,Pieks,noun
Piemont,Piemont,noun
Piemontesisch,,noun
Pieninen,,noun
Piep,Piep,noun
Pieper,Pieper,noun
Pieper,,noun
Pieperwaldsänger,Pieperwaldsänger,noun
Piephahn,Piephahn,noun
Piepmatz,Piepmatz,noun
Piepston,Piepston,noun
Piepton,Piepton,noun
Pier,,noun
Pier,Pier,noun
Pier,,noun
Piercing,Piercing,noun
Pierolapithecus,,noun
Pierolapithecus catalaunicus,,noun
Pierrot,Pierrot,noun
Pieta,Pieta,noun
Pietersen,,noun
Pietismus,Pietismus,noun
Pietà,Pietà,noun
Pietät,Pietät,noun
Pietätlosigkeit,Pietätlosigkeit,noun
Piezoelektrizität,Piezoelektrizität,noun
Piezokeramik,Piezokeramik,noun
Piezometer,Piezometer,noun
Pigeongramm,Pigeongramm,noun
Pigment,Pigment,noun
Pigmentfleck,Pigmentfleck,noun
Pigmentierung,Pigmentierung,noun
Pigmentnävus,Pigmentnävus,noun
Pigmentzelle,Pigmentzelle,noun
Pignole,Pignole,noun
Pigtail,,noun
Pijin,,noun
Pik,,noun
Pik,Pik,noun
Pik-Sieben,Pik-Sieben,noun
Pikachu,Pikachu,noun
Pikador,Pikador,noun
Pikanterie,Pikanterie,noun
Pikardie,Pikardie,noun
Pikardisch,,noun
Pikass,Pikass,noun
Pikbube,Pikbube,noun
Pikdame,Pikdame,noun
Pike,Pike,noun
Pike,,noun
Pikenier,Pikenier,noun
Pikett,Pikett,noun
Pikettspiel,Pikettspiel,noun
Pikkoloflöte,Pikkoloflöte,noun
Pikometer,Pikometer,noun
Pikosekunde,Pikosekunde,noun
Pikrinsäure,Pikrinsäure,noun
Piksieben,Piksieben,noun
Pikte,Pikte,noun
Piktogramm,Piktogramm,noun
Piktographie,Piktographie,noun
Pikuach Nefesch,Pikuach Nefesch,noun
Pikör,Pikör,noun
Pilaster,Pilaster,noun
Pilaw,Pilaw,noun
Pile,,noun
Pilger,Pilger,noun
Pilgerfahrt,Pilgerfahrt,noun
Pilgerin,Pilgerin,noun
Pilgerreise,Pilgerreise,noun
Pilgerzug,Pilgerzug,noun
Pilgrimschaft,Pilgrimschaft,noun
Pille,Pille,noun
Pille danach,Pille danach,noun
Pillenknick,Pillenknick,noun
Pillepalle,Pillepalle,noun
Pillermann,Pillermann,noun
Pilot,Pilot,noun
Pilotbetrieb,Pilotbetrieb,noun
Pilotenfehler,Pilotenfehler,noun
Pilotenlizenz,Pilotenlizenz,noun
Pilotenschein,Pilotenschein,noun
Pilotensitz,Pilotensitz,noun
Pilotenstreik,,noun
Pilotfilm,Pilotfilm,noun
Pilotin,Pilotin,noun
Pilotprojekt,Pilotprojekt,noun
Pils,Pils,noun
Pilsen,,noun
Pilsener,,noun
Pilsette,Pilsette,noun
Pilsner,Pilsner,noun
Pilsner,Pilsner,noun
Pilsner Bier,Pilsner Bier,noun
Pilz,Pilz,noun
Pilz,,noun
Pilzart,Pilzart,noun
Pilzbefall,Pilzbefall,noun
Pilzbestimmungsbuch,Pilzbestimmungsbuch,noun
Pilzgericht,Pilzgericht,noun
Pilzhut,Pilzhut,noun
Pilzinfektion,Pilzinfektion,noun
Pilzkunde,Pilzkunde,noun
Pilzsachverständiger,,noun
Pilzsaison,Pilzsaison,noun
Pilzsammler,Pilzsammler,noun
Pilzsammlerin,Pilzsammlerin,noun
Pilzsorte,Pilzsorte,noun
Pilzsucher,Pilzsucher,noun
Pilzvergiftung,Pilzvergiftung,noun
Pilzwolke,Pilzwolke,noun
Pilzzeit,Pilzzeit,noun
Pimarinsäure,Pimarinsäure,noun
Pimarsäure,Pimarsäure,noun
Piment,,noun
Pimmel,Pimmel,noun
Pimmelchen,Pimmelchen,noun
Pimock,Pimock,noun
Pimperlbahn,Pimperlbahn,noun
Pimpernuss,Pimpernuss,noun
Pimpf,Pimpf,noun
Pimpinelle,Pimpinelle,noun
Pin,Pin,noun
Pin-up,Pin-up,noun
Pinakel,Pinakel,noun
Pinakothek,Pinakothek,noun
Pinasse,Pinasse,noun
Pinax,Pinax,noun
Ping,Ping,noun
Pinge,Pinge,noun
Pingpong,Pingpong,noun
Pinguin,Pinguin,noun
Pinie,Pinie,noun
Pinienbaum,Pinienbaum,noun
Pinienkern,Pinienkern,noun
Pinienmulch,Pinienmulch,noun
Pinienwald,Pinienwald,noun
Pinka,Pinka,noun
Pinke,Pinke,noun
Pinke,Pinke,noun
Pinke,Pinke,noun
Pinkel,Pinkel,noun
Pinkel,Pinkel,noun
Pinkeln,Pinkeln,noun
Pinkelpause,Pinkelpause,noun
Pinkelrinne,Pinkelrinne,noun
Pinkepinke,Pinkepinke,noun
Pinkifizierung,Pinkifizierung,noun
Pinkler,Pinkler,noun
Pinklerin,Pinklerin,noun
Pinne,Pinne,noun
Pinneberg,,noun
Pinnwand,Pinnwand,noun
Pinot Blanc,Pinot Blanc,noun
Pinot Liébault,Pinot Liébault,noun
Pinot Meunier,Pinot Meunier,noun
Pinot Noir,Pinot Noir,noun
Pinotage,Pinotage,noun
Pinsel,Pinsel,noun
Pinselohrschwein,Pinselohrschwein,noun
Pinselstiel,Pinselstiel,noun
Pinselstrich,Pinselstrich,noun
Pint,Pint,noun
Pint,Pint,noun
Pinte,Pinte,noun
Pinyin,Pinyin,noun
Pinze,Pinze,noun
Pinzette,Pinzette,noun
Pinzgau,Pinzgau,noun
Pinöpel,Pinöpel,noun
Pionier,Pionier,noun
Pionierarbeit,Pionierarbeit,noun
Pioniergeist,Pioniergeist,noun
Pioniergerät,Pioniergerät,noun
Pioniergruß,Pioniergruß,noun
Pionierin,Pionierin,noun
Pionierlied,Pionierlied,noun
Pionierphase,Pionierphase,noun
Pioniertruppe,Pioniertruppe,noun
Piotrovski-Gesetz,,noun
Piotrowski-Gesetz,Piotrowski-Gesetz,noun
Pipapo,Pipapo,noun
Pipchen,,noun
Pipe,Pipe,noun
Pipeline,Pipeline,noun
Piperidinsäure,Piperidinsäure,noun
Pipette,Pipette,noun
Pipi,Pipi,noun
Pipifax,Pipifax,noun
Pipock,Pipock,noun
Pipock,Pipock,noun
Pipockmilje,,noun
Pipox,Pipox,noun
Pipox,Pipox,noun
Pippau,Pippau,noun
Pippinide,Pippinide,noun
Pips,Pips,noun
Piqueur,Piqueur,noun
Pirat,Pirat,noun
Piratenkapitän,Piratenkapitän,noun
Piratenpartei,Piratenpartei,noun
Piratenschiff,Piratenschiff,noun
Piratensender,Piratensender,noun
Piraterie,Piraterie,noun
Piratin,Piratin,noun
Pirmasens,,noun
Pirna,,noun
Piroge,Piroge,noun
Pirogge,Pirogge,noun
Pirol,Pirol,noun
Pirouette,Pirouette,noun
Pirsch,Pirsch,noun
Pirschgang,Pirschgang,noun
Pisa,,noun
Pisse,Pisse,noun
Pisser,Pisser,noun
Pissflitsche,Pissflitsche,noun
Pissnelke,Pissnelke,noun
Pissoir,Pissoir,noun
Pissoirbecken,Pissoirbecken,noun
Pissrinne,Pissrinne,noun
Pistazie,Pistazie,noun
Pistazieneis,Pistazieneis,noun
Piste,Piste,noun
Pistengaudi,Pistengaudi,noun
Pistenraupe,Pistenraupe,noun
Pistenrowdy,Pistenrowdy,noun
Pistol,Pistol,noun
Pistole,Pistole,noun
Pistole,Pistole,noun
Pistolengriff,Pistolengriff,noun
Pistolenkugel,Pistolenkugel,noun
Pistolenlauf,Pistolenlauf,noun
Pistolenschuss,Pistolenschuss,noun
Pistolenschütze,Pistolenschütze,noun
Pistolenschützin,Pistolenschützin,noun
Pistolentasche,Pistolentasche,noun
Pita,,noun
Pitahaya,Pitahaya,noun
Pitbull,Pitbull,noun
Pitcairninseln,,noun
Pitchgabel,Pitchgabel,noun
Pithecanthropus,Pithecanthropus,noun
Pithecanthropus alalus,Pithecanthropus alalus,noun
Pithecanthropus erectus,Pithecanthropus erectus,noun
Pithekanthropus,,noun
Pitkern,,noun
Pittsburgh,,noun
Pityusen,,noun
Piva,Piva,noun
Piva,Piva,noun
Pivot,,noun
Pivot-Grammatik,Pivot-Grammatik,noun
Pivotelement,Pivotelement,noun
Pixel,Pixel,noun
Pixelfehler,Pixelfehler,noun
Pixelschubser,Pixelschubser,noun
Pizza,Pizza,noun
Pizzabote,Pizzabote,noun
Pizzabotin,Pizzabotin,noun
Pizzabäcker,Pizzabäcker,noun
Pizzabäckerin,Pizzabäckerin,noun
Pizzakarton,Pizzakarton,noun
Pizzarand,Pizzarand,noun
Pizzaschneider,Pizzaschneider,noun
Pizzaservice,,noun
Pizzastück,Pizzastück,noun
Pizzateig,Pizzateig,noun
Pizzateller,Pizzateller,noun
Pizzeria,Pizzeria,noun
Piña Colada,Piña Colada,noun
Piña colada,Piña colada,noun
Pjöngjang,,noun
Pkw,Pkw,noun
Pkw-Maut,Pkw-Maut,noun
Plabutsch,Plabutsch,noun
Placebo,Placebo,noun
Placeboeffekt,Placeboeffekt,noun
Plache,Plache,noun
Plackerei,Plackerei,noun
Plackwinter,Plackwinter,noun
Placomusophilie,Placomusophilie,noun
Plafond,Plafond,noun
Plage,Plage,noun
Plagegeist,Plagegeist,noun
Plagiat,Plagiat,noun
Plagiator,Plagiator,noun
Plagiatorin,Plagiatorin,noun
Plagiatsaffäre,Plagiatsaffäre,noun
Plagiatsfalle,Plagiatsfalle,noun
Plaid,,noun
Plakat,Plakat,noun
Plakatgestaltung,Plakatgestaltung,noun
Plakativität,Plakativität,noun
Plakatkleber,Plakatkleber,noun
Plakatwand,Plakatwand,noun
Plakatwerbung,Plakatwerbung,noun
Plakette,Plakette,noun
Plan,Plan,noun
Plan,,noun
Plan B,Plan B,noun
Planche,Planche,noun
Planck-Länge,Planck-Länge,noun
Planck-Temperatur,Planck-Temperatur,noun
Planck-Zeit,Planck-Zeit,noun
Planck-Ära,Planck-Ära,noun
Plancklänge,Plancklänge,noun
Planckzeit,Planckzeit,noun
Plane,Plane,noun
Planegg,,noun
Planen,Planen,noun
Planenstoff,Planenstoff,noun
Planer,Planer,noun
Planerin,Planerin,noun
Planespotter,Planespotter,noun
Planet,Planet,noun
Planetarium,Planetarium,noun
Planetenbahn,Planetenbahn,noun
Planetengetriebe,Planetengetriebe,noun
Planetenoberfläche,Planetenoberfläche,noun
Planetenring,Planetenring,noun
Planetensystem,Planetensystem,noun
Planetentransit,Planetentransit,noun
Planetesimal,Planetesimal,noun
Planetoid,Planetoid,noun
Planetologie,Planetologie,noun
Planglas,Planglas,noun
Planierraupe,Planierraupe,noun
Planimeter,Planimeter,noun
Planke,Planke,noun
Planken,,noun
Plankton,Plankton,noun
Planlosigkeit,Planlosigkeit,noun
Plano,,noun
Planparie,Planparie,noun
Planquadrat,Planquadrat,noun
Planschbecken,Planschbecken,noun
Plansilvester,Plansilvester,noun
Planspiegel,Planspiegel,noun
Planspiel,Planspiel,noun
Plansprache,Plansprache,noun
Planstadt,Planstadt,noun
Planstelle,Planstelle,noun
Plantae,,noun
Plantage,Plantage,noun
Plantagenarbeiter,Plantagenarbeiter,noun
Plantagenarbeiterin,Plantagenarbeiterin,noun
Plantagenbesitzer,Plantagenbesitzer,noun
Plantagenbesitzerin,Plantagenbesitzerin,noun
Plantarhautreflex,Plantarhautreflex,noun
Planum,Planum,noun
Planung,Planung,noun
Planungsdauer,Planungsdauer,noun
Planungsphase,Planungsphase,noun
Planwagen,Planwagen,noun
Planwirtschaft,Planwirtschaft,noun
Planänderung,Planänderung,noun
Plasma,Plasma,noun
Plasmaspende,Plasmaspende,noun
Plast,Plast,noun
Plast,,noun
Plaste,Plaste,noun
Plastebecher,Plastebecher,noun
Plastik,Plastik,noun
Plastik,,noun
Plastikauto,Plastikauto,noun
Plastikband,Plastikband,noun
Plastikbecher,Plastikbecher,noun
Plastikbehälter,Plastikbehälter,noun
Plastikbesteck,Plastikbesteck,noun
Plastikbeutel,Plastikbeutel,noun
Plastikblume,Plastikblume,noun
Plastikboot,Plastikboot,noun
Plastikdose,Plastikdose,noun
Plastikdübel,Plastikdübel,noun
Plastikeimer,Plastikeimer,noun
Plastikfigur,Plastikfigur,noun
Plastikflasche,Plastikflasche,noun
Plastikfolie,Plastikfolie,noun
Plastikfreiheit,Plastikfreiheit,noun
Plastikgefäß,Plastikgefäß,noun
Plastikgeld,Plastikgeld,noun
Plastikgeschirr,Plastikgeschirr,noun
Plastikhülle,Plastikhülle,noun
Plastikkiste,Plastikkiste,noun
Plastikkleid,Plastikkleid,noun
Plastikkorken,Plastikkorken,noun
Plastikkugel,Plastikkugel,noun
Plastiklineal,Plastiklineal,noun
Plastiklöffel,Plastiklöffel,noun
Plastikmöbel,Plastikmöbel,noun
Plastikmüll,Plastikmüll,noun
Plastikplane,Plastikplane,noun
Plastikplatte,Plastikplatte,noun
Plastikrahmen,Plastikrahmen,noun
Plastikring,Plastikring,noun
Plastiksack,Plastiksack,noun
Plastiksackerl,Plastiksackerl,noun
Plastiksandale,Plastiksandale,noun
Plastikschachtel,Plastikschachtel,noun
Plastikschale,Plastikschale,noun
Plastikscheibe,Plastikscheibe,noun
Plastikschicht,Plastikschicht,noun
Plastikschlauch,Plastikschlauch,noun
Plastikschuh,Plastikschuh,noun
Plastikschüssel,Plastikschüssel,noun
Plastiksessel,Plastiksessel,noun
Plastikspielzeug,Plastikspielzeug,noun
Plastikstuhl,Plastikstuhl,noun
Plastiktasche,Plastiktasche,noun
Plastikteil,Plastikteil,noun
Plastikteller,Plastikteller,noun
Plastiktisch,Plastiktisch,noun
Plastiktüte,Plastiktüte,noun
Plastikverpackung,Plastikverpackung,noun
Plastikverzicht,Plastikverzicht,noun
Plastikwanne,Plastikwanne,noun
Plastikwort,Plastikwort,noun
Plastizität,Plastizität,noun
Plastron,,noun
Platane,Platane,noun
Platanenblatt,Platanenblatt,noun
Plateau,Plateau,noun
Plateauschuh,Plateauschuh,noun
Platin,Platin,noun
Platinbarren,Platinbarren,noun
Platindraht,Platindraht,noun
Platine,Platine,noun
Platinfuchsfell,Platinfuchsfell,noun
Platinhochzeit,Platinhochzeit,noun
Platinmünze,Platinmünze,noun
Platinschmuck,Platinschmuck,noun
Platitude,Platitude,noun
Platon,,noun
Platonismus,Platonismus,noun
Platt,Platt,noun
Plattdeutsch,,noun
Platte,Platte,noun
Platteise,Platteise,noun
Platten,Platten,noun
Plattenaufnahme,Plattenaufnahme,noun
Plattenbau,Plattenbau,noun
Plattenbelag,Plattenbelag,noun
Plattenfirma,Plattenfirma,noun
Plattengeschäft,Plattengeschäft,noun
Plattenindustrie,Plattenindustrie,noun
Plattenkamera,Plattenkamera,noun
Plattenkondensator,Plattenkondensator,noun
Plattenlabel,Plattenlabel,noun
Plattenladen,Plattenladen,noun
Plattenmillionär,Plattenmillionär,noun
Plattennadel,Plattennadel,noun
Plattenrand,Plattenrand,noun
Plattensammlung,Plattensammlung,noun
Plattensee,Plattensee,noun
Plattenspieler,Plattenspieler,noun
Plattentektonik,Plattentektonik,noun
Plattenteller,Plattenteller,noun
Plattenverkauf,Plattenverkauf,noun
Plattenweg,Plattenweg,noun
Plattfisch,Plattfisch,noun
Plattform,Plattform,noun
Plattfuß,Plattfuß,noun
Plattheit,Plattheit,noun
Plattitüde,Plattitüde,noun
Plattling,,noun
Platz,Platz,noun
Platz der Göttinger Sieben,Platz der Göttinger Sieben,noun
Platz der Vereinten Nationen,Platz der Vereinten Nationen,noun
Platz des 18. März,Platz des 18. März,noun
Platz des Himmlischen Friedens,Platz des Himmlischen Friedens,noun
Platzangebot,Platzangebot,noun
Platzangst,Platzangst,noun
Platzanweiser,Platzanweiser,noun
Platzanweiserin,Platzanweiserin,noun
Platzbedarf,Platzbedarf,noun
Platzbegehung,Platzbegehung,noun
Platzeck,,noun
Platzgewinn,Platzgewinn,noun
Platzgründe,,noun
Platzhalter,Platzhalter,noun
Platzhalter-Element,Platzhalter-Element,noun
Platzhalterelement,Platzhalterelement,noun
Platzhalterwort,Platzhalterwort,noun
Platzkarte,Platzkarte,noun
Platzmangel,Platzmangel,noun
Platzmilje,,noun
Platzregen,Platzregen,noun
Platzreservierung,Platzreservierung,noun
Platzsturm,Platzsturm,noun
Platzverhältnis,Platzverhältnis,noun
Platzverschwendung,Platzverschwendung,noun
Platzverweis,Platzverweis,noun
Platzwart,Platzwart,noun
Platzwartin,Platzwartin,noun
Platzwunde,Platzwunde,noun
Plau,,noun
Plauderei,Plauderei,noun
Plauderer,Plauderer,noun
Plauderstoff,Plauderstoff,noun
Plauderstunde,Plauderstunde,noun
Plaudertasche,Plaudertasche,noun
Plauderton,Plauderton,noun
Plaudrer,Plaudrer,noun
Plaue,,noun
Plauen,,noun
Plaus,,noun
Plausch,Plausch,noun
Plauscherl,Plauscherl,noun
Plausibilisierung,Plausibilisierung,noun
Plausibilität,Plausibilität,noun
Plautdietsch,,noun
Plauze,Plauze,noun
Play-in-Turnier,Play-in-Turnier,noun
Play-off,Play-off,noun
Playa,Playa,noun
Playbook,Playbook,noun
Playboy,Playboy,noun
Playe,Playe,noun
Player,Player,noun
Playlist,Playlist,noun
Playmate,Playmate,noun
Playoff,Playoff,noun
Plazenta,Plazenta,noun
Plazentainsuffizienz,Plazentainsuffizienz,noun
Plazet,Plazet,noun
Plebejer,Plebejer,noun
Plebejität,Plebejität,noun
Plebiszit,Plebiszit,noun
Plebs,Plebs,noun
Plebs,,noun
Plegie,Plegie,noun
Pleistozän,Pleistozän,noun
Pleite,Pleite,noun
Pleitegeier,Pleitegeier,noun
Pleitier,Pleitier,noun
Pleiße,Pleiße,noun
Plejaden,,noun
Plektron,Plektron,noun
Plektrum,Plektrum,noun
Plempe,Plempe,noun
Plenarsaal,Plenarsaal,noun
Plenarsitzung,Plenarsitzung,noun
Plenk,Plenk,noun
Plenterwald,Plenterwald,noun
Plenum,Plenum,noun
Pleochroismus,Pleochroismus,noun
Pleonasmus,Pleonasmus,noun
Pleonexie,Pleonexie,noun
Plerem,Plerem,noun
Plerematik,Plerematik,noun
Pleremik,Pleremik,noun
Plettenberg,,noun
Plettenberg,Plettenberg,noun
Pleuel,,noun
Pleuelstange,Pleuelstange,noun
Plexiglasscheibe,Plexiglasscheibe,noun
Pleystein,,noun
Plicht,Plicht,noun
Pliezhausen,,noun
Plinse,Plinse,noun
Plinte,Plinte,noun
Plinte,Plinte,noun
Plinthe,Plinthe,noun
Pliozän,Pliozän,noun
Plisseestoff,Plisseestoff,noun
Plié,Plié,noun
Plochingen,,noun
Plock,,noun
Plogging,Plogging,noun
Plombe,Plombe,noun
Plosiv,Plosiv,noun
Plot,,noun
Pluderhose,Pluderhose,noun
Plug and play,Plug and play,noun
Plug-in,Plug-in,noun
Plugin,Plugin,noun
Plumeau,Plumeau,noun
Plumpheit,Plumpheit,noun
Plumpsklo,Plumpsklo,noun
Plumpudding,Plumpudding,noun
Plumula,Plumula,noun
Plunder,Plunder,noun
Plural,Plural,noun
Pluralallomorph,Pluralallomorph,noun
Pluralbildung,Pluralbildung,noun
Pluraletantum,Pluraletantum,noun
Pluralform,Pluralform,noun
Pluralis Auctoris,Pluralis Auctoris,noun
Pluralis Benevolentiae,Pluralis Benevolentiae,noun
Pluralis Majestatis,Pluralis Majestatis,noun
Pluralis Modestiae,Pluralis Modestiae,noun
Pluralisierung,Pluralisierung,noun
Pluralismus,Pluralismus,noun
Pluralität,Pluralität,noun
Pluralmorphem,Pluralmorphem,noun
Pluralstamm,Pluralstamm,noun
Pluralwort,Pluralwort,noun
Pluridimensionalität,Pluridimensionalität,noun
Plurinationaler Staat Bolivien,,noun
Plurivalenz,Plurivalenz,noun
Plurizentrik,Plurizentrik,noun
Plus,Plus,noun
Plusgrad,Plusgrad,noun
Plusminus,Plusminus,noun
Plusminuszeichen,Plusminuszeichen,noun
Pluspunkt,Pluspunkt,noun
Plusquamperfekt,Plusquamperfekt,noun
Pluszeichen,Pluszeichen,noun
Pluto,Pluto,noun
Plutoid,Plutoid,noun
Plutokrat,Plutokrat,noun
Plutokratie,Plutokratie,noun
Plutomond,Plutomond,noun
Plutonium,Plutonium,noun
Plutoniumgehalt,Plutoniumgehalt,noun
Plutoniumkugel,Plutoniumkugel,noun
Plutoniummenge,Plutoniummenge,noun
Plutoniumproduktion,Plutoniumproduktion,noun
Plutoniumtransport,Plutoniumtransport,noun
Plutoniumverarbeitung,Plutoniumverarbeitung,noun
Pluviale,Pluviale,noun
Pluviometer,Pluviometer,noun
Pluvionivometer,Pluvionivometer,noun
Plädoyer,Plädoyer,noun
Plänchen,Plänchen,noun
Plänkler,Plänkler,noun
Plänterwald,Plänterwald,noun
Plärrer,Plärrer,noun
Pläsier,Pläsier,noun
Pläsierchen,Pläsierchen,noun
Plättchen,Plättchen,noun
Plättstube,Plättstube,noun
Plätzchen,Plätzchen,noun
Plön,,noun
Plörre,Plörre,noun
Plötzlichkeit,Plötzlichkeit,noun
Plünderer,Plünderer,noun
Plündern,Plündern,noun
Plünderung,Plünderung,noun
Plünnen,,noun
Plüsch,Plüsch,noun
Plüschsofa,Plüschsofa,noun
Plüschtier,Plüschtier,noun
Pneu,Pneu,noun
Pneumatik,Pneumatik,noun
Pneumatik,,noun
Pneumatologie,Pneumatologie,noun
Pneumatometer,Pneumatometer,noun
Pneumokokke,Pneumokokke,noun
Pneumologe,Pneumologe,noun
Pneumologie,Pneumologie,noun
Pneumologin,Pneumologin,noun
Pneumonie,Pneumonie,noun
Po,Po,noun
Po,Po,noun
Po-Ufer,Po-Ufer,noun
Poaching,Poaching,noun
Pobacke,Pobacke,noun
Pochade,Pochade,noun
Pochwerk,Pochwerk,noun
Pocke,Pocke,noun
Pockenimpfung,Pockenimpfung,noun
Pockenschutzimpfung,Pockenschutzimpfung,noun
Pockenvirus,,noun
Pocket Guide,Pocket Guide,noun
Pocketbike,Pocketbike,noun
Pocking,,noun
Pockmilje,,noun
Podcast,,noun
Podcasting,Podcasting,noun
Podest,,noun
Podestplatz,Podestplatz,noun
Podex,Podex,noun
Podgorica,,noun
Podiatrie,Podiatrie,noun
Podium,Podium,noun
Podiumsdiskussion,Podiumsdiskussion,noun
Podivinsky,,noun
Podologe,Podologe,noun
Podologie,Podologie,noun
Podologin,Podologin,noun
Podolsk,,noun
Podometer,Podometer,noun
Poebene,Poebene,noun
Poel,,noun
Poem,Poem,noun
Poesie,Poesie,noun
Poesiealbum,Poesiealbum,noun
Poet,Poet,noun
Poetaster,Poetaster,noun
Poetik,Poetik,noun
Poetologie,Poetologie,noun
Poetry Slam,Poetry Slam,noun
Poetry-Slam,Poetry-Slam,noun
Poetryslam,Poetryslam,noun
Pofese,Pofese,noun
Poffertjes,,noun
Pofluss,Pofluss,noun
Pogatsche,Pogatsche,noun
Pogesanien,,noun
Pogge,Pogge,noun
Pogo,Pogo,noun
Pogrom,,noun
Pohl,,noun
Pohlheim,,noun
Poi,Poi,noun
Poikilothermie,Poikilothermie,noun
Poinsettie,Poinsettie,noun
Point of Sale,Point of Sale,noun
Pointe,Pointe,noun
Pointer,Pointer,noun
Pointer,Pointer,noun
Poissonnier,Poissonnier,noun
Poitou-Charentes,,noun
Pokal,Pokal,noun
Pokalaus,Pokalaus,noun
Pokalfinale,Pokalfinale,noun
Pokalgewinn,Pokalgewinn,noun
Pokalhalbfinale,Pokalhalbfinale,noun
Pokalsieg,Pokalsieg,noun
Pokalsieger,Pokalsieger,noun
Pokalsiegerin,Pokalsiegerin,noun
Pokalspiel,Pokalspiel,noun
Pokalwettbewerb,Pokalwettbewerb,noun
Pokemon,Pokemon,noun
Poker,,noun
Pokerface,Pokerface,noun
Pokergesicht,Pokergesicht,noun
Pokerspieler,Pokerspieler,noun
Pokerspielerin,Pokerspielerin,noun
Pokertisch,Pokertisch,noun
Pokerturnier,Pokerturnier,noun
Pokémon,Pokémon,noun
Pol,Pol,noun
Polabisch,,noun
Polacca,Polacca,noun
Polacke,Polacke,noun
Polacke,Polacke,noun
Polandi,Polandi,noun
Polanti,Polanti,noun
Polarbär,Polarbär,noun
Polardorsch,Polardorsch,noun
Polarexpedition,Polarexpedition,noun
Polarfahrer,Polarfahrer,noun
Polarfauna,Polarfauna,noun
Polarforscher,Polarforscher,noun
Polarforscherin,Polarforscherin,noun
Polarfuchs,Polarfuchs,noun
Polarfuchsfell,Polarfuchsfell,noun
Polargebiet,Polargebiet,noun
Polarhund,Polarhund,noun
Polarimeter,Polarimeter,noun
Polarisation,Polarisation,noun
Polarisierung,Polarisierung,noun
Polarität,Polarität,noun
Polaritätsprofil,Polaritätsprofil,noun
Polarkreis,Polarkreis,noun
Polarlicht,Polarlicht,noun
Polarnacht,Polarnacht,noun
Polaroid,Polaroid,noun
Polaroidfoto,Polaroidfoto,noun
Polaroidkamera,Polaroidkamera,noun
Polarpost,Polarpost,noun
Polarregion,Polarregion,noun
Polarreisender,,noun
Polarstern,Polarstern,noun
Polartag,Polartag,noun
Polarwind,Polarwind,noun
Polch,,noun
Polder,Polder,noun
Pole,Pole,noun
Pole-Position,Pole-Position,noun
Polemarch,Polemarch,noun
Polemik,Polemik,noun
Polemiker,Polemiker,noun
Polemikerin,Polemikerin,noun
Polen,,noun
Polenböller,Polenböller,noun
Polenfeldzug,Polenfeldzug,noun
Polenmädchen,Polenmädchen,noun
Polenreise,Polenreise,noun
Polenschlüssel,Polenschlüssel,noun
Polenta,,noun
Polente,Polente,noun
Police,Police,noun
Polier,Polier,noun
Polieren,Polieren,noun
Poliermaschine,Poliermaschine,noun
Poliermittel,Poliermittel,noun
Poliklinik,Poliklinik,noun
Polin,Polin,noun
Poliomyelitis,Poliomyelitis,noun
Polis,Polis,noun
Polit-Beben,Polit-Beben,noun
Polit-Talk,Polit-Talk,noun
Polit-Talkshow,Polit-Talkshow,noun
Politainment,Politainment,noun
Politbüro,Politbüro,noun
Politclown,Politclown,noun
Politdynastie,Politdynastie,noun
Politesse,Politesse,noun
Politesse,Politesse,noun
Politeur,Politeur,noun
Political Correctness,Political Correctness,noun
Politik,Politik,noun
Politiker,Politiker,noun
Politikerin,Politikerin,noun
Politikerkarriere,Politikerkarriere,noun
Politikerkaste,Politikerkaste,noun
Politikum,Politikum,noun
Politikverdrossenheit,Politikverdrossenheit,noun
Politikwissenschaft,Politikwissenschaft,noun
Politikwissenschaftler,Politikwissenschaftler,noun
Politikwissenschaftlerin,Politikwissenschaftlerin,noun
Politklasse,Politklasse,noun
Politolinguistik,Politolinguistik,noun
Politologe,Politologe,noun
Politologie,Politologie,noun
Politologieprofessor,Politologieprofessor,noun
Politologieprofessorin,Politologieprofessorin,noun
Politologiestudium,Politologiestudium,noun
Politologin,Politologin,noun
Politprofi,Politprofi,noun
Politsekte,Politsekte,noun
Politur,Politur,noun
Polizei,Polizei,noun
Polizeiakademie,Polizeiakademie,noun
Polizeiakte,Polizeiakte,noun
Polizeiangabe,Polizeiangabe,noun
Polizeiarzt,Polizeiarzt,noun
Polizeiauto,Polizeiauto,noun
Polizeibeamter,,noun
Polizeibeamtin,Polizeibeamtin,noun
